cantidad,tamano_num,monto_total,categoria,tamano_proveedor,region_comprador
20,2,30080.0,"Chocolates, azúcares, edulcorantes y productos de confitería",Pequeña,Region de los Lagos
8,2,37600.0,"Chocolates, azúcares, edulcorantes y productos de confitería",Pequeña,Region de los Lagos
4,2,4236.0,Condimentos y preservantes,Pequeña,Region de los Lagos
1,2,5462.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
30,2,37830.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
10,2,41600.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
2,2,7060.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
15,2,34635.0,Condimentos y preservantes,Pequeña,Region de los Lagos
10,2,8870.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
10,2,11200.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
8,2,18824.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
4,2,4960.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
55,2,200200.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
5,2,43900.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
3,2,17460.0,Pescados y mariscos,Pequeña,Region de los Lagos
8,2,16152.0,Condimentos y preservantes,Pequeña,Region de los Lagos
20,2,104540.0,Bebidas,Pequeña,Region de los Lagos
64,2,65408.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
7,2,15512.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
6,2,10872.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
10,2,17320.0,Productos lácteos y huevos,Pequeña,Region de los Lagos
1,2,10978.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
1,2,5342.0,Bebidas,Pequeña,Region de los Lagos
10,2,68340.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
2,2,4432.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
8,2,19968.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
4,2,64552.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
8,2,108888.0,Pescados y mariscos,Pequeña,Region de los Lagos
4,2,5100.0,Condimentos y preservantes,Pequeña,Region de los Lagos
1,2,372040.0,"Frutas, verduras y frutos secos",Pequeña,Region de Coquimbo
15,2,29850.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
3,2,2718.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
8,2,32400.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
3,2,9084.0,Aceites y grasas comestibles,Pequeña,Region de los Lagos
6,2,20496.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
2,2,13838.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
30,2,23160.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
120,2,32640.0,"Chocolates, azúcares, edulcorantes y productos de confitería",Pequeña,Region de los Lagos
12,3,95880.0,Productos lácteos y huevos,Mediana,Region de los Lagos
5,2,96440.0,Bebidas,Pequeña,Region del Maule
54,2,80460.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
3,2,13299.0,Productos lácteos y huevos,Pequeña,Region de los Lagos
1,2,4019.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
12,2,13440.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
2,2,8228.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
6,2,13854.0,Condimentos y preservantes,Pequeña,Region de los Lagos
20,2,22400.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
60,2,24000.0,"Frutas, verduras y frutos secos",Pequeña,Region del Biobio
33,2,44550.0,"Frutas, verduras y frutos secos",Pequeña,Region del Biobio
4,2,6720.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
8,2,39600.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
10,2,9750.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
216,3,562680.0,Productos de panadería,Mediana,Region Aysen del General Carlos IbaNez del Campo
25,2,42250.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
30,2,41700.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
3,2,7035.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
3,2,14100.0,"Chocolates, azúcares, edulcorantes y productos de confitería",Pequeña,Region de los Lagos
3,2,3177.0,Condimentos y preservantes,Pequeña,Region de los Lagos
1,2,252.0,Condimentos y preservantes,Pequeña,Region de los Lagos
4,2,8240.0,Condimentos y preservantes,Pequeña,Region de los Lagos
3,2,2772.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
2,2,992.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
2,2,2300.0,Bebidas,Pequeña,Region de los Lagos
2,2,12656.0,Bebidas,Pequeña,Region de los Lagos
1,2,252.0,Condimentos y preservantes,Pequeña,Region de los Lagos
3,2,1614.0,Condimentos y preservantes,Pequeña,Region de los Lagos
18,2,101790.0,Bebidas,Pequeña,Region de los Lagos
6,2,9240.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
3,2,7605.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
2,2,10460.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
6,2,29994.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
15,2,45420.0,Aceites y grasas comestibles,Pequeña,Region de los Lagos
10,2,28660.0,Condimentos y preservantes,Pequeña,Region de los Lagos
14,2,66500.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
15,2,53925.0,Aceites y grasas comestibles,Pequeña,Region de los Lagos
2,2,2300.0,Bebidas,Pequeña,Region de los Lagos
20,2,15240.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
6,2,20496.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
36,2,62424.0,Aceites y grasas comestibles,Pequeña,Region Aysen del General Carlos IbaNez del Campo
1,2,1798.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
5,2,86380.0,Pescados y mariscos,Pequeña,Region de los Lagos
1,2,3014.0,Productos lácteos y huevos,Pequeña,Region de los Lagos
8,2,74440.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
60,2,21060.0,"Frutas, verduras y frutos secos",Pequeña,Region de Atacama
30,3,39000.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
1,2,5294.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
3,2,6930.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
20,2,72800.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
2,2,7848.0,Productos lácteos y huevos,Pequeña,Region de los Lagos
1,2,2780.0,Condimentos y preservantes,Pequeña,Region de los Lagos
2,2,3210.0,Condimentos y preservantes,Pequeña,Region de los Lagos
10,2,9660.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
150,4,165000.0,"Chocolates, azúcares, edulcorantes y productos de confitería",Grande,Region de Magallanes y de la Antartica
40,2,71000.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
20,2,37840.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
6,2,8118.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
8,2,22312.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
20,2,35800.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
55,2,200200.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
20,2,99000.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
5,2,44850.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
1,2,2780.0,Condimentos y preservantes,Pequeña,Region de los Lagos
8,2,16480.0,Condimentos y preservantes,Pequeña,Region de los Lagos
10,2,13280.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
5,2,4620.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
5,2,4620.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
18,2,17550.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
6,3,10026.0,"Frutas, verduras y frutos secos",Mediana,Region Aysen del General Carlos IbaNez del Campo
48,3,68592.0,Pescados y mariscos,Mediana,Region Aysen del General Carlos IbaNez del Campo
24,3,65544.0,Productos lácteos y huevos,Mediana,Region Aysen del General Carlos IbaNez del Campo
24,3,86088.0,Alimentos preparados y conservados,Mediana,Region Aysen del General Carlos IbaNez del Campo
50,2,15350.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
40,2,40880.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
2,2,52942.0,Cereales y Legumbres,Pequeña,Region Aysen del General Carlos IbaNez del Campo
60,3,1285740.0,Cereales y Legumbres,Mediana,Region Aysen del General Carlos IbaNez del Campo
2,2,7854.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
1,2,5125.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
3,2,14997.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
4,2,20940.0,Productos lácteos y huevos,Pequeña,Region Aysen del General Carlos IbaNez del Campo
19,2,23199.0,Bebidas,Pequeña,Region Aysen del General Carlos IbaNez del Campo
4,2,49512.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
1,2,6870.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
355,2,218325.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
2,2,2900.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
5,2,44850.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
8,2,16480.0,Condimentos y preservantes,Pequeña,Region de los Lagos
4,2,6080.0,Condimentos y preservantes,Pequeña,Region de los Lagos
20,2,18480.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
8,2,26480.0,Cereales y Legumbres,Pequeña,Region de los Lagos
15,3,83145.0,"Frutas, verduras y frutos secos",Mediana,Region Aysen del General Carlos IbaNez del Campo
144,3,82224.0,Condimentos y preservantes,Mediana,Region Aysen del General Carlos IbaNez del Campo
40,2,40800.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
22,2,55000.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
15,2,24600.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
10,2,19920.0,Productos lácteos y huevos,Pequeña,Region de los Lagos
15,2,23955.0,Productos lácteos y huevos,Pequeña,Region de los Lagos
25,2,37600.0,"Chocolates, azúcares, edulcorantes y productos de confitería",Pequeña,Region de los Lagos
1,2,2780.0,Condimentos y preservantes,Pequeña,Region de los Lagos
20,2,18480.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
1,2,1950.0,Cereales y Legumbres,Pequeña,Region de los Lagos
8,2,7528.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
40,2,49200.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
12,2,277308.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
6,2,4338.0,Condimentos y preservantes,Pequeña,Region de los Lagos
20,2,35300.0,Condimentos y preservantes,Pequeña,Region de los Lagos
20,2,18480.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
24,3,90768.0,Productos de carne y aves de corral,Mediana,Region Aysen del General Carlos IbaNez del Campo
48,3,68448.0,Alimentos preparados y conservados,Mediana,Region Aysen del General Carlos IbaNez del Campo
28,3,71400.0,"Frutas, verduras y frutos secos",Mediana,Region Aysen del General Carlos IbaNez del Campo
200,3,146800.0,"Frutas, verduras y frutos secos",Mediana,Region Aysen del General Carlos IbaNez del Campo
10,2,67600.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
30,2,53700.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
20,2,46900.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
40,2,47400.0,"Frutas, verduras y frutos secos",Pequeña,Region de Atacama
31,2,206429.0,Productos de carne y aves de corral,Pequeña,Region de Coquimbo
10,3,55130.0,Bebidas,Mediana,Region Aysen del General Carlos IbaNez del Campo
30,3,45000.0,"Frutas, verduras y frutos secos",Mediana,Region de Atacama
50,2,33650.0,"Frutas, verduras y frutos secos",Pequeña,Region de Atacama
50,2,61300.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
1,2,1450.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
6,2,6900.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
2,2,19832.0,Productos lácteos y huevos,Pequeña,Region de los Lagos
10,2,15300.0,Condimentos y preservantes,Pequeña,Region de los Lagos
3,2,5910.0,Condimentos y preservantes,Pequeña,Region de los Lagos
1,2,5462.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
54,2,90720.0,Bebidas,Pequeña,Region de Atacama
30,2,10530.0,"Frutas, verduras y frutos secos",Pequeña,Region de Atacama
10,3,340000.0,Productos lácteos y huevos,Mediana,Region de Atacama
1,4,527475.0,Productos de carne y aves de corral,Grande,Region de Coquimbo
16,2,40000.0,"Frutas, verduras y frutos secos",Pequeña,Region del Biobio
12,2,15936.0,Productos lácteos y huevos,Pequeña,Region de los Lagos
5,2,6150.0,Condimentos y preservantes,Pequeña,Region de los Lagos
5,2,6640.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
6,2,7968.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
10,2,9660.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
4,2,1984.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
2,2,1496.0,Cereales y Legumbres,Pequeña,Region de los Lagos
70,2,107310.0,"Frutas, verduras y frutos secos",Pequeña,Region de Valparaiso
30,2,39000.0,"Frutas, verduras y frutos secos",Pequeña,Region del Biobio
100,2,108200.0,Productos de carne y aves de corral,Pequeña,Region Aysen del General Carlos IbaNez del Campo
50,2,147550.0,Productos de carne y aves de corral,Pequeña,Region Aysen del General Carlos IbaNez del Campo
100,2,314900.0,Alimentos preparados y conservados,Pequeña,Region Aysen del General Carlos IbaNez del Campo
7,2,37023.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
10,2,19800.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
25,2,37250.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
12,2,19080.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
1,2,8780.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
15,2,15300.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
2,2,2900.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
22,2,42328.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
20,2,24000.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
30,2,52500.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
22,2,55000.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
25,2,37600.0,"Chocolates, azúcares, edulcorantes y productos de confitería",Pequeña,Region de los Lagos
2,2,504.0,Condimentos y preservantes,Pequeña,Region de los Lagos
6,2,3228.0,Condimentos y preservantes,Pequeña,Region de los Lagos
4,2,7060.0,Condimentos y preservantes,Pequeña,Region de los Lagos
150,2,302400.0,Productos de panadería,Pequeña,Region de los Lagos
13,2,6448.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
10,2,13280.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
15,2,14490.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
15,2,84825.0,Bebidas,Pequeña,Region de los Lagos
15,2,27150.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
25,2,37250.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
12,2,19080.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
2,2,7060.0,"Frutas, verduras y frutos secos",Pequeña,Region Aysen del General Carlos IbaNez del Campo
200,4,2780000.0,Cereales y Legumbres,Grande,Region del Maule
20,2,30800.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
20,2,21180.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
10,2,231090.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
1,2,8760.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
35,2,358750.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
10,2,67600.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
10,2,21850.0,Productos lácteos y huevos,Pequeña,Region de los Lagos
25,2,89875.0,Aceites y grasas comestibles,Pequeña,Region de los Lagos
6,2,4338.0,Condimentos y preservantes,Pequeña,Region de los Lagos
5,2,4620.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
10,2,9240.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
5,2,2480.0,Alimentos preparados y conservados,Pequeña,Region de los Lagos
4,2,8232.0,Productos lácteos y huevos,Pequeña,Region Aysen del General Carlos IbaNez del Campo
6,2,14280.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
6,2,14070.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
16,2,40000.0,"Frutas, verduras y frutos secos",Pequeña,Region de los Lagos
20,2,72800.0,Productos de carne y aves de corral,Pequeña,Region de los Lagos
3,2,14100.0,"Chocolates, azúcares, edulcorantes y productos de confitería",Pequeña,Region de los Lagos
